order_id,Date,Timestamp,placement,target_group,IP,time_difference_second,conv_time,category,source,state,vendor,type,creative_name_clean,device,language,audience,time_difference_min,time_difference_day,month,Right_time_difference_day,attribution_rate,Right_attribution_rate
2624,12/14/2019,12/14/2019 10:27:00,MOLINAMARKETPLACE_MS_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M35-44,107.77.253.44,54530,2019-12-14 10:27:00,Marketplace,Streaming Audio,Mississippi,Pandora,Audio,Android English Below50,Android,English,Below50,909,1,12,1,0.766149636399393,
2627,11/15/2019,11/15/2019 6:54:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,M18-24,107.242.121.8,54908,2019-11-15 06:54:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,916,1,11,1,0.764427353837464,
2628,11/15/2019,11/15/2019 6:53:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,M18-24,107.242.121.8,54908,2019-11-15 06:53:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,916,1,11,1,0.764427353837464,
2629,11/15/2019,11/15/2019 6:53:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,M18-24,107.242.121.8,54908,2019-11-15 06:53:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,916,1,11,1,0.764427353837464,
2630,11/15/2019,11/15/2019 6:53:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,M18-24,107.242.121.8,54908,2019-11-15 06:53:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,916,1,11,1,0.764427353837464,
2631,11/15/2019,11/15/2019 6:53:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,M18-24,107.242.121.8,54908,2019-11-15 06:53:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,916,1,11,1,0.764427353837464,
2633,11/22/2019,11/22/2019 7:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M25-30,107.77.169.5,55047,2019-11-22 07:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,918,1,11,1,0.770287787825052,
2634,11/22/2019,11/22/2019 7:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M25-30,107.77.169.5,55047,2019-11-22 07:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,918,1,11,1,0.770287787825052,
2639,11/19/2019,11/19/2019 7:10:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M25-30,107.77.165.15,56756,2019-11-19 07:10:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,946,1,11,1,0.764440171862799,
2642,11/21/2019,11/21/2019 13:38:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,107.77.229.19,57627,2019-11-21 13:38:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,961,1,11,1,0.761477005413445,
2643,11/21/2019,11/21/2019 13:38:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,107.77.229.19,57627,2019-11-21 13:38:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,961,1,11,1,0.761477005413445,
2645,12/20/2019,12/20/2019 20:44:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,M35-44,172.58.29.123,57827,2019-12-20 20:44:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,964,1,12,1,0.760274213500489,
2647,11/18/2019,11/18/2019 6:43:00,MOLINAMARKETPLACE_CA_PANDORA_AV_GMDISPLAY_ENG300X250,M18-24,107.77.165.3,58100,2019-11-18 06:43:00,Marketplace,Streaming Audio,California,Pandora,Display,English AV Display,English,AV,Display,969,1,11,1,0.765499734635525,
2650,11/19/2019,11/19/2019 18:17:00,MOLINAMARKETPLACE_SC_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F35-44,172.58.6.250,58740,2019-11-19 18:17:00,Marketplace,Streaming Audio,South Carolina,Pandora,Audio,Android English Below50,Android,English,Below50,979,1,11,1,0.751796073593796,
2652,12/4/2019,12/4/2019 19:01:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F35-44,172.58.59.199,59240,2019-12-04 19:01:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,988,1,12,1,0.761763095034407,
2653,11/14/2019,11/14/2019 22:13:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,F55-64,107.77.245.35,59457,2019-11-14 22:13:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,991,1,11,1,0.749077916474539,
2654,11/14/2019,11/14/2019 22:13:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,F55-64,107.77.245.35,59457,2019-11-14 22:13:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,991,1,11,1,0.749077916474539,
2655,11/14/2019,11/14/2019 22:13:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,F55-64,107.77.245.35,59457,2019-11-14 22:13:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,991,1,11,1,0.749077916474539,
2656,11/14/2019,11/14/2019 22:13:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDHGENRE_SP1X1,F55-64,107.77.245.35,59457,2019-11-14 22:13:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android Spanish Latin Genre,Android,Spanish,Latin Genre,991,1,11,1,0.749077916474539,
2659,12/8/2019,12/8/2019 18:27:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M18-24,107.77.231.51,59861,2019-12-08 18:27:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,998,1,12,1,0.759656661060345,
2660,12/3/2019,12/3/2019 18:28:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSHBELOW50_SP1X1,M31-34,107.77.229.228,59998,2019-12-03 18:28:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS Spanish Below50,iOS,Spanish,Below50,1000,1,12,1,0.752949896024958,
2661,11/20/2019,11/20/2019 16:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSHGENRE_SP1X1,M18-24,172.58.23.167,60140,2019-11-20 16:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS Spanish Latin Genre,iOS,Spanish,Latin Genre,1003,1,11,1,0.746800072271586,
2662,11/20/2019,11/20/2019 16:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSHGENRE_SP1X1,M18-24,172.58.23.167,60140,2019-11-20 16:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS Spanish Latin Genre,iOS,Spanish,Latin Genre,1003,1,11,1,0.746800072271586,
2663,11/20/2019,11/20/2019 16:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSHGENRE_SP1X1,M18-24,172.58.23.167,60140,2019-11-20 16:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS Spanish Latin Genre,iOS,Spanish,Latin Genre,1003,1,11,1,0.746800072271586,
2664,11/20/2019,11/20/2019 16:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSHGENRE_SP1X1,M18-24,172.58.23.167,60140,2019-11-20 16:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS Spanish Latin Genre,iOS,Spanish,Latin Genre,1003,1,11,1,0.746800072271586,
2665,11/22/2019,11/22/2019 8:00:00,MOLINAMARKETPLACE_CA_PANDORA_AV_GMDISPLAY_ENG300X250,M25-30,107.242.121.7,60320,2019-11-22 08:00:00,Marketplace,Streaming Audio,California,Pandora,Display,English AV Display,English,AV,Display,1006,1,11,1,0.757959450207221,
2666,11/14/2019,11/14/2019 16:41:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F18-24,107.77.253.4,60408,2019-11-14 16:41:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,1007,1,11,1,0.746187938263639,
2667,11/14/2019,11/14/2019 16:41:00,MOLINAMARKETPLACE_MS_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,F18-24,107.77.253.4,60408,2019-11-14 16:41:00,Marketplace,Streaming Audio,Mississippi,Pandora,Display,iOS English Display,iOS,English,Display,1007,1,11,1,0.746187938263639,
2669,11/26/2019,11/26/2019 15:17:00,MOLINAMARKETPLACE_SC_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M35-44,107.77.249.7,60866,2019-11-26 15:17:00,Marketplace,Streaming Audio,South Carolina,Pandora,Audio,Android English Below50,Android,English,Below50,1015,1,11,1,0.744702846044779,
2670,11/10/2019,11/10/2019 20:19:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F25-30,172.58.21.119,61000,2019-11-10 20:19:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1017,1,11,1,0.750109929489712,
2676,11/25/2019,11/25/2019 18:21:00,MOLINAMARKETPLACE_CA_PANDORA_AV_HDISPLAY_SPA300X250,F18-24,172.58.27.91,61739,2019-11-25 18:21:00,Marketplace,Streaming Audio,California,Pandora,Display,Spanish AV Display,Spanish,AV,Display,1029,1,11,1,0.746985345729138,
2678,12/2/2019,12/2/2019 16:18:00,MOLINAMARKETPLACE_SC_PANDORA_DISPLAY_GMDISPLAY_ENG300X250 - IOS,M31-34,107.77.234.24,61891,2019-12-02 16:18:00,Marketplace,Streaming Audio,South Carolina,Pandora,Display,iOS English Display,iOS,English,Display,1032,1,12,1,0.752469752229656,
2679,12/10/2019,12/10/2019 15:29:00,MOLINAMARKETPLACE_CA_PANDORA_AV_GMDISPLAY_ENG300X250,M31-34,107.77.230.5,61941,2019-12-10 15:29:00,Marketplace,Streaming Audio,California,Pandora,Display,English AV Display,English,AV,Display,1033,1,12,1,0.758217170664843,
2683,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2684,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2685,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2686,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2687,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2688,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2689,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2690,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2691,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2692,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2693,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2694,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2695,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2696,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2697,11/18/2019,11/18/2019 17:46:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:46:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2698,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2699,11/18/2019,11/18/2019 17:46:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:46:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2700,11/18/2019,11/18/2019 17:46:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:46:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2701,11/18/2019,11/18/2019 17:45:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:45:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2702,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2703,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2704,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2705,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2706,11/18/2019,11/18/2019 17:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F55-64,172.58.21.71,62747,2019-11-18 17:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1046,1,11,1,0.744289368551832,
2707,12/8/2019,12/8/2019 19:57:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F18-24,107.77.228.41,62864,2019-12-08 19:57:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,1048,1,12,1,0.749552373067259,
2708,12/13/2019,12/13/2019 16:18:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M18-24,107.77.231.187,62891,2019-12-13 16:18:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,1049,1,12,1,0.749462137640374,
2709,12/13/2019,12/13/2019 16:18:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,M18-24,107.77.231.187,62891,2019-12-13 16:18:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,1049,1,12,1,0.749462137640374,
2711,11/24/2019,11/24/2019 20:26:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F25-30,172.58.21.157,63416,2019-11-24 20:26:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1057,1,11,1,0.742072408839017,
2713,12/12/2019,12/12/2019 19:47:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_IOSGMBELOW50_ENG1X1,F25-30,172.58.29.126,63595,2019-12-12 19:47:00,Marketplace,Streaming Audio,California,Pandora,Audio,iOS English Below50,iOS,English,Below50,1060,1,12,1,0.747113162868039,
2715,12/10/2019,12/10/2019 15:27:00,MOLINAMARKETPLACE_CA_PANDORA_AV_GMDISPLAY_ENG300X250,M45-54,172.58.29.92,63756,2019-12-10 15:27:00,Marketplace,Streaming Audio,California,Pandora,Display,English AV Display,English,AV,Display,1063,1,12,1,0.752105618666939,
2716,12/10/2019,12/10/2019 15:26:00,MOLINAMARKETPLACE_CA_PANDORA_AV_GMDISPLAY_ENG300X250,M45-54,172.58.29.92,63756,2019-12-10 15:26:00,Marketplace,Streaming Audio,California,Pandora,Display,English AV Display,English,AV,Display,1063,1,12,1,0.752105618666939,
2717,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2718,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2719,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2720,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2721,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2722,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2723,12/3/2019,12/3/2019 21:42:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:42:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2724,12/3/2019,12/3/2019 21:42:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:42:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2725,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2726,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2727,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2728,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2729,12/3/2019,12/3/2019 21:44:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:44:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2730,12/3/2019,12/3/2019 21:44:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:44:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2731,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2732,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2733,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2734,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2735,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2736,12/3/2019,12/3/2019 21:43:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,M45-54,172.58.29.29,64070,2019-12-03 21:43:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1068,1,12,1,0.745532433114757,
2737,12/4/2019,12/4/2019 16:59:00,MOLINAMARKETPLACE_CA_PANDORA_AUDIO_ANDROIDGMBELOW50_ENG1X1,F45-54,107.77.165.42,64413,2019-12-04 16:59:00,Marketplace,Streaming Audio,California,Pandora,Audio,Android English Below50,Android,English,Below50,1074,1,12,1,0.744393059748842,
